1	v1	1	1	1	2	-1.33972	-0.687816731	1.301362
1	v2	1	1	1	2	-0.9681416	-1.296408578	1.4095359
1	v3	1	1	1	2	-1.6441925	0.421866984	1.0457118
1	v4	1	1	1	2	-2.1046048	0.401419518	1.2631486
1	v5	1	1	1	2	-1.5894476	-1.354545192	2.4277959
1	v6	1	1	1	2	-1.7215971	-0.557719414	1.6699512
1	v7	1	1	1	2	-1.132212	-1.258087069	2.1226192
1	v8	1	1	1	2	-1.7058712	-1.561495283	2.089651
1	v9	1	1	1	2	-2.7930563	0.730972232	1.172468
1	v10	1	1	1	2	-1.6562884	-0.142625565	1.1026733
1	v1	2	1	1	2	-1.33972	-0.687816731	1.301362
1	v2	2	1	1	2	-0.9681416	-1.296408578	1.4095359
1	v3	2	1	1	2	-1.6441925	0.421866984	1.0457118
1	v4	2	1	1	2	-2.1046048	0.401419518	1.2631486
1	v5	2	1	1	2	-1.5894476	-1.354545192	2.4277959
1	v6	2	1	1	2	-1.7215971	-0.557719414	1.6699512
1	v7	2	1	1	2	-1.132212	-1.258087069	2.1226192
1	v8	2	1	1	2	-1.7058712	-1.561495283	2.089651
1	v9	2	1	1	2	-2.7930563	0.144738232	1.172468
1	v10	2	1	1	2	-1.6562884	-0.142625565	1.1026733
1	v1	3	1	2	2	-0.687816731	1.301362	
1	v2	3	1	1	2	-0.9681416	-1.296408578	1.4095359
1	v3	3	1	1	2	-1.6441925	0.421866984	1.0457118
1	v4	3	1	1	2	-2.1046048	0.401419518	1.2631486
1	v5	3	1	1	2	-1.5894476	-1.354545192	2.4277959
1	v6	3	1	1	2	-1.7215971	-0.557719414	1.6699512
1	v7	3	1	1	2	-1.132212	-1.258087069	2.1226192
1	v8	3	1	1	2	-1.7058712	-1.561495283	2.089651
1	v9	3	1	1	2	-2.7930563	0.730972232	1.172468
1	v10	3	1	1	2	-1.6562884	-0.142625565	1.1026733
0	Group1	1	1	0	0	1		
0	Group2	2	1	0	0.2	1		
0	Group3	3	1	0	-0.2	1.5		
