0 1 1 0 1 1 1 1 1 0 0 0.378825
0 1 1 1 0 0 0 0 0 0 1 -0.475192
0 1 0 0 0 0 0 0 0 0 2 -1.6328
1 0 0 0 0 0 0 0 1 0 3 0.161043
0 0 0 0 0 0 0 0 1 0 4 -1.25284
0 0 1 1 1 0 1 0 1 1 5 0.0636196
0 1 0 0 0 0 0 0 0 0 6 -1.34538
1 1 1 1 1 0 1 1 1 1 7 1.26913
0 0 0 0 0 1 1 0 1 0 8 -0.659287
0 0 1 1 0 1 0 0 1 0 9 -0.0377871
1 0 1 1 1 1 1 1 1 1 10 1.70492
1 1 1 1 1 1 0 1 1 0 11 1.18385
1 0 0 1 0 1 0 0 0 0 12 -0.268047
0 0 1 1 1 1 1 1 1 1 13 0.633757
0 0 0 1 0 0 1 0 0 0 14 -2.55245
0 0 1 0 0 0 0 0 0 0 15 -2.25132
0 0 0 0 0 0 1 0 1 1 16 -0.350953
0 0 0 0 0 0 1 0 1 0 17 -1.34904
0 0 1 1 0 1 1 1 0 1 18 0.744088
0 0 0 0 1 0 0 0 1 0 19 -1.38821
0 1 1 1 0 1 1 0 1 1 20 1.07187
0 0 1 0 0 0 0 0 1 1 21 -0.275348
0 0 0 0 1 0 0 0 0 0 22 -1.06007
0 0 0 1 1 0 0 1 0 0 23 -2.18743
1 0 1 1 0 0 0 1 1 1 24 0.0747617
0 1 0 0 0 1 1 0 0 0 25 -1.36482
0 0 1 1 1 1 1 0 1 1 26 0.943589
1 0 1 1 1 0 1 0 1 1 27 0.907271
1 1 1 1 1 1 1 0 1 1 28 1.32967
0 1 0 0 1 1 1 0 0 0 29 -1.29849
0 0 0 0 1 1 1 0 0 1 30 -0.751048
0 0 1 1 1 1 1 1 1 1 31 -0.894227
1 1 1 1 1 1 1 1 0 1 32 2.10913
0 1 0 1 1 0 1 0 0 0 33 -1.51971
0 1 0 0 0 0 1 0 1 0 34 -1.41763
0 0 1 0 0 1 1 1 1 1 35 -0.387109
1 0 0 1 1 0 0 1 1 0 36 0.418145
0 1 1 1 1 1 1 1 1 1 37 1.39981
1 0 1 0 1 1 1 1 1 0 38 1.22122
0 0 1 0 0 0 0 0 0 1 39 -0.813818
1 1 1 1 1 0 0 0 0 0 40 1.2016
0 0 0 0 0 1 0 0 0 1 41 -0.977618
0 1 0 0 0 0 0 0 0 0 42 -1.28601
0 0 1 0 1 0 0 0 1 1 43 -0.296233
1 0 0 1 0 1 0 0 1 1 44 0.398148
0 0 1 0 1 0 0 0 0 0 45 -1.95319
0 0 1 1 1 1 1 1 1 1 46 0.788471
0 1 1 1 1 1 1 1 1 1 47 2.11769
0 0 0 0 0 0 0 0 0 0 48 -1.13877
0 0 1 1 0 0 1 0 1 0 49 0.0968804
1 0 0 1 1 1 1 1 1 1 50 0.759685
1 1 0 0 0 1 0 0 0 1 51 -0.0611719
1 0 1 1 1 1 1 1 1 1 52 2.02386
1 0 0 0 0 0 0 0 0 0 53 -2.25099
1 0 1 1 0 1 0 0 0 0 54 -0.1068
0 1 1 1 0 1 1 0 0 1 55 -0.148859
1 1 1 1 1 1 0 1 1 0 56 0.69227
0 0 1 1 1 1 0 1 1 0 57 0.36473
1 0 1 0 0 0 1 1 0 0 58 0.543656
0 0 1 1 0 1 0 0 1 0 59 0.172612
0 1 0 0 1 0 1 0 1 1 60 -1.02343
0 1 1 1 1 1 1 0 1 0 61 -0.168309
1 1 1 0 1 1 0 0 0 1 62 1.16131
1 0 1 1 0 1 1 0 1 1 63 0.553974
0 0 1 1 0 0 1 0 1 1 64 0.0749106
1 0 1 0 1 0 0 0 1 0 65 -0.435386
1 1 1 1 1 1 1 1 1 1 66 2.18345
0 0 1 0 0 1 0 0 1 0 67 -1.67783
0 0 1 0 0 0 0 0 0 0 68 -1.14214
0 0 1 1 0 1 0 0 1 1 69 -0.0624625
0 0 1 1 0 0 0 0 0 0 70 -1.02735
0 0 0 0 0 0 0 0 0 0 71 -3.71052
0 1 1 0 1 0 0 0 1 0 72 -0.272415
0 1 0 1 0 0 0 0 0 0 73 -1.5015
0 0 0 1 0 1 0 1 0 0 74 -0.238714
0 0 0 0 1 0 0 0 0 0 75 -3.29415
1 0 1 0 1 0 0 1 1 1 76 0.997269
1 1 1 1 1 1 0 1 1 1 77 0.226575
1 1 0 1 0 0 0 0 0 0 78 -0.330405
1 1 1 1 1 1 1 1 1 1 79 2.25209
0 0 1 0 0 1 1 1 1 0 80 0.782024
1 1 0 1 1 1 1 1 1 1 81 1.41654
0 0 0 0 1 0 0 0 1 0 82 -2.34638
1 1 1 0 1 1 1 1 1 1 83 1.65015
0 0 1 1 1 1 1 1 1 0 84 0.90194
0 0 0 0 0 0 0 0 0 0 85 -1.3188
0 0 1 0 0 0 1 0 1 0 86 -0.786244
0 1 1 0 0 0 0 0 0 1 87 -2.72827
1 0 0 0 0 1 1 0 1 1 88 -0.188109
0 0 0 0 0 1 0 0 0 0 89 -0.928847
0 0 1 1 0 0 0 1 0 0 90 -1.1126
0 0 1 1 0 0 1 0 0 1 91 -2.01684
0 0 0 1 0 0 0 0 1 0 92 -0.998466
0 0 1 1 0 0 0 0 1 0 93 -0.673235
0 0 0 0 0 1 0 0 1 1 94 -0.375054
0 0 0 0 1 1 1 1 0 1 95 -0.343458
0 0 1 1 0 1 1 0 1 1 96 0.3704
0 1 1 1 1 1 1 1 1 1 97 1.47947
0 0 1 0 0 0 0 0 0 0 98 -1.87253
0 1 0 0 1 1 0 0 1 1 99 0.839224
0 1 1 0 0 0 1 0 1 0 100 -0.715724
0 1 0 0 0 0 0 0 1 0 101 -1.74449
0 0 1 1 0 0 0 0 1 1 102 -0.207405
0 0 0 1 0 1 0 0 0 0 103 -0.606644
0 0 1 1 0 1 0 1 0 0 104 -0.643889
0 0 1 0 1 1 0 0 0 0 105 -1.54656
1 1 1 1 0 0 1 1 0 1 106 2.43106
1 0 0 1 1 0 1 0 1 1 107 0.211494
0 0 1 0 0 0 0 0 0 0 108 -0.727296
0 0 0 1 1 0 0 0 0 0 109 -1.19336
1 0 0 0 1 0 0 1 1 1 110 0.413126
1 1 1 1 1 1 1 1 1 0 111 1.94414
1 0 0 1 0 0 0 0 1 1 112 -0.092008
