0 0 1 0 0 1 0 0 0 1 0 -0.933902
0 0 0 1 0 0 1 0 0 0 1 -1.29452
0 1 0 1 0 0 0 0 0 1 2 -0.964899
0 0 1 0 0 0 1 0 0 1 3 0.661074
0 0 1 1 1 0 1 1 1 0 4 0.628218
0 0 0 0 0 1 0 0 1 1 5 -0.692043
0 0 1 0 1 1 0 1 0 1 6 0.290248
0 0 1 1 1 1 1 1 1 0 7 0.414658
0 1 1 0 0 1 1 0 0 1 8 1.81222
1 0 1 1 1 0 1 0 1 0 9 0.334197
1 1 1 0 1 1 1 1 1 1 10 1.6481
1 1 1 1 0 1 0 0 1 1 11 0.528937
0 0 1 0 1 0 0 0 1 0 12 -0.921314
1 0 1 0 1 1 0 0 1 1 13 0.59625
0 0 0 0 0 1 0 0 0 1 14 -0.85752
0 0 1 1 1 0 1 0 1 1 15 0.851363
1 1 1 1 0 1 1 1 0 1 16 0.189306
0 0 1 0 1 0 1 0 0 0 17 -0.676131
1 0 1 0 0 1 1 1 1 1 18 -0.114371
0 1 1 0 1 0 0 0 1 0 19 -0.0428274
0 0 1 1 1 1 1 1 1 1 20 1.64023
1 1 0 1 1 1 1 1 1 1 21 1.07268
1 1 1 1 0 0 0 0 0 1 22 -0.0995928
1 0 0 0 0 1 0 0 0 1 23 -0.907834
0 0 1 1 0 1 1 0 1 1 24 1.35716
0 1 1 1 0 0 0 0 1 1 25 -0.0239648
1 0 0 0 0 1 1 0 0 1 26 -0.266857
1 1 1 1 1 1 1 1 1 1 27 3.52956
0 1 0 1 1 1 0 0 1 1 28 0.628396
0 0 1 0 0 1 1 0 0 1 29 -0.758159
0 0 1 1 1 0 0 0 0 1 30 0.243837
1 0 0 0 0 0 1 1 1 0 31 0.0823654
0 0 0 1 1 0 0 0 1 0 32 0.215947
1 0 1 1 1 1 1 1 1 1 33 0.804967
1 0 0 1 0 0 1 0 1 1 34 -0.280784
1 0 1 1 1 1 0 1 1 1 35 0.364455
0 0 0 0 0 0 0 0 0 1 36 -1.38284
1 1 1 1 1 1 0 1 1 1 37 1.25848
1 1 1 1 1 1 1 1 1 1 38 2.02579
0 1 1 1 0 1 0 0 1 0 39 0.220166
1 1 0 0 0 1 1 0 0 1 40 0.764054
0 1 0 0 0 0 0 1 1 0 41 -1.43756
1 1 1 1 1 0 1 1 1 1 42 1.29708
1 0 1 1 0 0 0 1 0 0 43 0.663064
0 0 1 1 0 0 1 1 1 0 44 -0.161035
0 0 1 1 0 0 1 1 0 0 45 -1.36454
1 1 1 1 1 1 1 0 0 1 46 1.31164
0 1 0 0 0 1 0 0 0 1 47 -1.78025
0 0 1 0 1 0 0 0 1 0 48 -0.259163
1 0 0 0 0 0 0 0 1 1 49 -0.444977
1 1 0 1 1 1 0 0 1 1 50 1.03869
1 0 1 1 0 0 0 0 1 1 51 -0.0467301
0 1 1 1 0 0 1 1 1 1 52 1.33689
0 1 0 1 0 0 0 0 1 1 53 0.562711
1 0 0 0 0 0 0 0 0 1 54 -0.607105
1 0 0 1 1 1 1 1 1 0 55 0.819128
0 0 0 0 1 1 0 0 0 0 56 -0.231917
1 1 1 1 0 0 1 1 1 0 57 1.33762
0 1 1 1 1 1 1 1 1 0 58 1.82503
0 1 1 1 1 1 1 1 0 0 59 1.38341
1 0 1 0 1 1 1 0 0 0 60 -0.240338
0 1 1 0 1 1 0 0 1 0 61 0.158448
0 0 0 0 0 1 0 0 1 0 62 -0.461151
1 0 1 1 1 0 0 1 1 1 63 1.11474
1 1 1 1 1 1 1 1 1 1 64 2.58988
