1 1 1 1 0 1 1 1 0 1 0 0 1 0 -1.85933 1.54574 2.17227 0.531171 0.337051 -0.565627 -0.471394 -0.155373 
0 0 0 1 0 0 0 1 0 0 0 1 1 1 -1.85933 -0.36437 -2.0797 1.25249 0.618117 2.12703 -0.471394 1.69055 
1 1 1 1 1 1 1 1 1 1 1 1 1 2 -1.85933 3.11949 1.45143 1.26592 0.0546936 0.0321937 -0.471394 2.90097 
0 1 0 1 0 0 0 1 1 0 0 0 1 3 -1.85933 0.199858 1.01367 0.291387 1.2614 -0.0294874 -0.471394 -1.19211 
0 1 1 1 1 1 1 1 0 0 1 1 1 4 -1.85933 2.4379 -0.635183 0.0104357 0.138714 -0.0574259 -0.471394 1.70773 
0 0 0 1 0 1 0 0 1 0 0 1 1 5 -1.85933 0.7906 0.514236 0.714097 -1.07615 -1.05137 -0.471394 0.0896472 
0 0 0 0 0 1 0 0 0 0 0 0 1 6 -1.85933 0.171894 -0.259187 1.30075 0.255413 -2.09914 -0.471394 0.783802 
0 0 1 0 0 1 0 0 0 0 0 0 1 7 -1.85933 -0.301915 -0.390036 1.80217 -0.675179 -1.1653 -0.471394 -0.59919 
0 0 0 0 0 0 0 0 0 0 0 0 1 8 -1.85933 0.529571 -0.148776 -1.28546 -0.333594 -0.0823315 -0.471394 0.552158 
0 0 0 1 0 1 1 1 0 0 0 1 1 9 -1.85933 0.331296 -0.108875 2.00855 0.960183 0.932717 -0.471394 -0.47678 
0 0 0 1 0 0 0 1 1 0 1 1 2 10 0.541471 -1.14644 -2.39114 -1.24967 0.16295 0.642496 1.10462 -0.122776 
1 1 1 1 1 1 1 1 1 1 1 1 2 11 0.541471 1.08645 -0.948455 1.40336 0.0844593 -1.22766 1.10462 1.57566 
0 1 0 1 0 0 0 0 0 0 0 0 2 12 0.541471 -1.80502 -1.58381 1.22176 0.358262 -0.950562 1.10462 -1.17767 
1 0 1 0 0 0 0 1 0 0 1 1 2 13 0.541471 -1.56908 0.445791 -0.530019 0.70129 -0.127212 1.10462 -0.724222 
0 1 1 1 1 1 1 1 0 1 1 1 2 14 0.541471 0.211264 0.133314 -0.438378 -0.254493 -0.446237 1.10462 -0.920924 
0 1 1 1 1 1 1 1 0 1 1 0 2 15 0.541471 1.00109 -0.710609 1.4691 -0.284445 -1.59068 1.10462 0.187819 
1 1 0 1 0 1 1 1 0 0 1 1 2 16 0.541471 0.881526 0.214983 -0.0462038 -1.90322 -0.876222 1.10462 0.834464 
0 1 1 1 1 1 1 1 1 1 1 1 2 17 0.541471 -0.101842 0.226553 0.268313 1.39106 1.64086 1.10462 -0.131156 
0 0 0 0 0 1 0 1 0 0 0 0 2 18 0.541471 -2.21346 -0.94681 0.568356 0.0596283 -0.7724 1.10462 -1.63305 
1 1 1 1 1 1 1 1 0 0 0 1 2 19 0.541471 0.18872 -0.498952 -0.190756 -0.352872 -1.23682 1.10462 0.787282 
1 1 1 1 1 1 1 1 1 0 1 1 3 20 3.00956 -1.37895 -0.154607 -0.443169 1.39077 -0.527724 2.04925 -0.157294 
1 1 1 1 1 1 1 1 0 1 1 1 3 21 3.00956 1.15035 -1.22952 0.0903841 -0.521556 1.19917 2.04925 0.866674 
1 1 1 1 1 1 1 1 0 1 1 1 3 22 3.00956 0.622358 -0.263213 -0.552218 -0.777804 -0.464402 2.04925 0.177834 
1 1 1 1 1 1 1 1 1 1 1 1 3 23 3.00956 0.233742 -1.31065 -0.526447 0.54618 0.0200385 2.04925 -0.210502 
1 1 1 1 1 1 1 1 1 1 1 1 3 24 3.00956 0.844433 0.111319 -0.643635 -0.285086 -2.0193 2.04925 1.10188 
1 1 1 1 1 1 1 1 1 1 1 1 3 25 3.00956 -0.834096 0.0605444 0.815469 -0.787677 -0.750665 2.04925 -0.223522 
1 1 1 1 1 1 1 1 1 1 1 1 3 26 3.00956 -1.67352 -0.81667 -0.104828 0.631024 1.99201 2.04925 -0.535502 
1 1 1 1 0 0 1 1 1 1 1 1 3 27 3.00956 -1.13889 -0.11711 -0.878227 0.37726 -1.49857 2.04925 -1.09765 
1 1 1 1 1 1 1 1 1 1 1 1 3 28 3.00956 1.26314 0.238623 -0.120974 0.580366 -0.534742 2.04925 -1.28294 
1 0 1 1 1 1 1 1 0 1 1 1 3 29 3.00956 -0.0755524 -0.628232 1.17085 0.295041 -0.0704851 2.04925 0.629693 
1 1 1 1 1 1 1 1 0 1 1 1 4 30 -0.440256 1.96311 0.154563 0.796486 -0.603137 -0.394557 -0.815525 -0.246883 
0 0 0 1 1 0 1 1 1 0 1 1 4 31 -0.440256 0.867638 -1.20399 0.200693 1.18665 -0.0809365 -0.815525 0.558729 
0 1 0 0 0 0 0 1 0 0 0 1 4 32 -0.440256 -0.264124 0.936857 -0.229758 0.538716 -0.311723 -0.815525 0.181322 
0 0 1 1 0 0 1 1 0 1 1 1 4 33 -0.440256 1.80356 -0.098935 -1.69046 -0.673805 0.00408386 -0.815525 1.5929 
0 0 0 0 1 1 0 1 0 1 0 0 4 34 -0.440256 -0.843482 -0.0598418 0.934409 0.464312 -0.333715 -0.815525 -0.920066 
0 0 1 1 0 1 0 1 0 0 0 1 4 35 -0.440256 -0.777241 -1.04924 0.572113 -1.30973 -0.559499 -0.815525 -1.0891 
0 1 0 0 0 0 0 1 0 1 1 1 4 36 -0.440256 -0.211995 0.386863 -1.77134 0.455913 0.545511 -0.815525 0.721231 
0 1 0 1 0 0 1 1 0 0 0 1 4 37 -0.440256 0.112145 -0.644172 -0.553387 0.973292 -0.372739 -0.815525 -0.810555 
0 1 0 0 0 0 0 0 0 0 0 0 4 38 -0.440256 -1.7891 0.763577 -0.140756 -0.367112 -0.973743 -0.815525 -1.63339 
0 0 1 1 0 0 1 1 0 0 1 1 4 39 -0.440256 0.97518 -0.34559 -0.45265 -1.45531 0.610307 -0.815525 -0.6989 
