1 1 1 0 -0.246011 -2.09418 
0 1 2 1 -0.246011 -0.983814 
1 1 3 2 -0.246011 0.731234 
1 1 4 3 -0.246011 0.398159 
0 1 5 4 -0.246011 -2.43686 
1 1 6 5 -0.246011 0.559852 
0 1 7 6 -0.246011 -0.164756 
1 1 8 7 -0.246011 1.57065 
1 1 9 8 -0.246011 1.12992 
0 1 10 9 -0.246011 0.477242 
1 1 11 10 -0.246011 0.286781 
0 1 12 11 -0.246011 0.862121 
1 1 13 12 -0.246011 -0.617376 
1 1 14 13 -0.246011 1.73347 
1 1 15 14 -0.246011 -0.904589 
0 1 16 15 -0.246011 0.369395 
0 1 17 16 -0.246011 -0.288016 
0 1 18 17 -0.246011 1.09657 
0 1 19 18 -0.246011 -0.0395794 
0 1 20 19 -0.246011 -0.391243 
1 1 21 20 -0.246011 -0.256356 
0 1 22 21 -0.246011 1.46419 
0 1 23 22 -0.246011 -0.860047 
1 1 24 23 -0.246011 1.07478 
1 1 25 24 -0.246011 -0.636652 
0 1 26 25 -0.246011 0.185271 
1 1 27 26 -0.246011 -0.494286 
1 1 28 27 -0.246011 0.46025 
0 1 29 28 -0.246011 0.0146843 
1 1 30 29 -0.246011 1.04219 
0 1 31 30 -0.246011 1.24734 
1 1 32 31 -0.246011 1.0286 
0 1 33 32 -0.246011 -0.509667 
0 1 34 33 -0.246011 -0.731472 
1 1 35 34 -0.246011 0.830646 
1 1 36 35 -0.246011 1.59917 
0 1 37 36 -0.246011 0.383486 
1 1 38 37 -0.246011 -1.02643 
0 1 39 38 -0.246011 -1.9717 
1 1 40 39 -0.246011 1.14958 
0 1 41 40 -0.246011 -0.364029 
1 1 42 41 -0.246011 -0.361917 
0 1 43 42 -0.246011 -0.188515 
0 1 44 43 -0.246011 0.50014 
1 1 45 44 -0.246011 1.89218 
1 1 46 45 -0.246011 -0.22094 
0 1 47 46 -0.246011 -2.08221 
0 1 48 47 -0.246011 -0.486035 
1 1 49 48 -0.246011 -1.0786 
0 1 50 49 -0.246011 0.0655197 
1 2 1 50 1.70243 -2.09418 
1 2 2 51 1.70243 -0.983814 
1 2 3 52 1.70243 0.731234 
1 2 4 53 1.70243 0.398159 
0 2 5 54 1.70243 -2.43686 
1 2 6 55 1.70243 0.559852 
1 2 7 56 1.70243 -0.164756 
1 2 8 57 1.70243 1.57065 
0 2 9 58 1.70243 1.12992 
1 2 10 59 1.70243 0.477242 
1 2 11 60 1.70243 0.286781 
1 2 12 61 1.70243 0.862121 
1 2 13 62 1.70243 -0.617376 
1 2 14 63 1.70243 1.73347 
1 2 15 64 1.70243 -0.904589 
1 2 16 65 1.70243 0.369395 
1 2 17 66 1.70243 -0.288016 
1 2 18 67 1.70243 1.09657 
1 2 19 68 1.70243 -0.0395794 
0 2 20 69 1.70243 -0.391243 
1 2 21 70 1.70243 -0.256356 
1 2 22 71 1.70243 1.46419 
0 2 23 72 1.70243 -0.860047 
1 2 24 73 1.70243 1.07478 
1 2 25 74 1.70243 -0.636652 
1 2 26 75 1.70243 0.185271 
0 2 27 76 1.70243 -0.494286 
1 2 28 77 1.70243 0.46025 
1 2 29 78 1.70243 0.0146843 
1 2 30 79 1.70243 1.04219 
1 2 31 80 1.70243 1.24734 
0 2 32 81 1.70243 1.0286 
1 2 33 82 1.70243 -0.509667 
1 2 34 83 1.70243 -0.731472 
1 2 35 84 1.70243 0.830646 
1 2 36 85 1.70243 1.59917 
1 2 37 86 1.70243 0.383486 
0 2 38 87 1.70243 -1.02643 
1 2 39 88 1.70243 -1.9717 
1 2 40 89 1.70243 1.14958 
1 2 41 90 1.70243 -0.364029 
0 2 42 91 1.70243 -0.361917 
1 2 43 92 1.70243 -0.188515 
1 2 44 93 1.70243 0.50014 
1 2 45 94 1.70243 1.89218 
